INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,VALUE,OPR_INTERVAL,GROUP
2025-04-21T22:45:00-00:00,2025-04-21T22:50:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.14707,10,4
2025-04-21T22:50:00-00:00,2025-04-21T22:55:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.21221,11,4
2025-04-21T22:55:00-00:00,2025-04-21T23:00:00-00:00,2025-04-21,16,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.18254,12,4
2025-04-21T23:00:00-00:00,2025-04-21T23:05:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.24854,1,4
2025-04-21T23:05:00-00:00,2025-04-21T23:10:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.22364,2,4
2025-04-21T23:10:00-00:00,2025-04-21T23:15:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.29263,3,4
2025-04-21T23:15:00-00:00,2025-04-21T23:20:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.30961,4,4
2025-04-21T23:20:00-00:00,2025-04-21T23:25:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.18744,5,4
2025-04-21T23:25:00-00:00,2025-04-21T23:30:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.26019,6,4
2025-04-21T23:30:00-00:00,2025-04-21T23:35:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.29185,7,4
2025-04-21T23:35:00-00:00,2025-04-21T23:40:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.26174,8,4
2025-04-21T23:40:00-00:00,2025-04-21T23:45:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.15605,9,4
2025-04-21T23:45:00-00:00,2025-04-21T23:50:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.04802,10,4
2025-04-21T23:50:00-00:00,2025-04-21T23:55:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.05921,11,4
2025-04-21T23:55:00-00:00,2025-04-22T00:00:00-00:00,2025-04-21,17,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.18024,12,4
2025-04-22T00:00:00-00:00,2025-04-22T00:05:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.27626,1,4
2025-04-22T00:05:00-00:00,2025-04-22T00:10:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.24867,2,4
2025-04-22T00:10:00-00:00,2025-04-22T00:15:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.31174,3,4
2025-04-22T00:15:00-00:00,2025-04-22T00:20:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.21908,4,4
2025-04-22T00:20:00-00:00,2025-04-22T00:25:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,0.14769,5,4
2025-04-22T00:25:00-00:00,2025-04-22T00:30:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.08732,6,4
2025-04-22T00:30:00-00:00,2025-04-22T00:35:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.23477,7,4
2025-04-22T00:35:00-00:00,2025-04-22T00:40:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.27046,8,4
2025-04-22T00:40:00-00:00,2025-04-22T00:45:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.75049,9,4
2025-04-22T00:45:00-00:00,2025-04-22T00:50:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.52795,10,4
2025-04-22T00:50:00-00:00,2025-04-22T00:55:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.06676,11,4
2025-04-22T00:55:00-00:00,2025-04-22T01:00:00-00:00,2025-04-21,18,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.08847,12,4
2025-04-22T01:00:00-00:00,2025-04-22T01:05:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.34828,1,4
2025-04-22T01:05:00-00:00,2025-04-22T01:10:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.3712,2,4
2025-04-22T01:10:00-00:00,2025-04-22T01:15:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.42015,3,4
2025-04-22T01:15:00-00:00,2025-04-22T01:20:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.66004,4,4
2025-04-22T01:20:00-00:00,2025-04-22T01:25:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.08777,5,4
2025-04-22T01:25:00-00:00,2025-04-22T01:30:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.18166,6,4
2025-04-22T01:30:00-00:00,2025-04-22T01:35:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.31626,7,4
2025-04-22T01:35:00-00:00,2025-04-22T01:40:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.6488,8,4
2025-04-22T01:40:00-00:00,2025-04-22T01:45:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.80205,9,4
2025-04-22T01:45:00-00:00,2025-04-22T01:50:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.90681,10,4
2025-04-22T01:50:00-00:00,2025-04-22T01:55:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.20486,11,4
2025-04-22T01:55:00-00:00,2025-04-22T02:00:00-00:00,2025-04-21,19,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.99521,12,4
2025-04-22T02:00:00-00:00,2025-04-22T02:05:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.50567,1,4
2025-04-22T02:05:00-00:00,2025-04-22T02:10:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.6252,2,4
2025-04-22T02:10:00-00:00,2025-04-22T02:15:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.86227,3,4
2025-04-22T02:15:00-00:00,2025-04-22T02:20:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.02287,4,4
2025-04-22T02:20:00-00:00,2025-04-22T02:25:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.87949,5,4
2025-04-22T02:25:00-00:00,2025-04-22T02:30:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.88678,6,4
2025-04-22T02:30:00-00:00,2025-04-22T02:35:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.06004,7,4
2025-04-22T02:35:00-00:00,2025-04-22T02:40:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.06004,8,4
2025-04-22T02:40:00-00:00,2025-04-22T02:45:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.06004,9,4
2025-04-22T02:45:00-00:00,2025-04-22T02:50:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.05186,10,4
2025-04-22T02:50:00-00:00,2025-04-22T02:55:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.03326,11,4
2025-04-22T02:55:00-00:00,2025-04-22T03:00:00-00:00,2025-04-21,20,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.77802,12,4
2025-04-22T03:00:00-00:00,2025-04-22T03:05:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.98114,1,4
2025-04-22T03:05:00-00:00,2025-04-22T03:10:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.86445,2,4
2025-04-22T03:10:00-00:00,2025-04-22T03:15:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.95104,3,4
2025-04-22T03:15:00-00:00,2025-04-22T03:20:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.18723,4,4
2025-04-22T03:20:00-00:00,2025-04-22T03:25:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.22576,5,4
2025-04-22T03:25:00-00:00,2025-04-22T03:30:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-2.21036,6,4
2025-04-22T03:30:00-00:00,2025-04-22T03:35:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.85512,7,4
2025-04-22T03:35:00-00:00,2025-04-22T03:40:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.79542,8,4
2025-04-22T03:40:00-00:00,2025-04-22T03:45:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.78934,9,4
2025-04-22T03:45:00-00:00,2025-04-22T03:50:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.59208,10,4
2025-04-22T03:50:00-00:00,2025-04-22T03:55:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.64641,11,4
2025-04-22T03:55:00-00:00,2025-04-22T04:00:00-00:00,2025-04-21,21,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.6839,12,4
2025-04-22T04:00:00-00:00,2025-04-22T04:05:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.4058,1,4
2025-04-22T04:05:00-00:00,2025-04-22T04:10:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.28022,2,4
2025-04-22T04:10:00-00:00,2025-04-22T04:15:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.23811,3,4
2025-04-22T04:15:00-00:00,2025-04-22T04:20:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.179,4,4
2025-04-22T04:20:00-00:00,2025-04-22T04:25:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.22566,5,4
2025-04-22T04:25:00-00:00,2025-04-22T04:30:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.21635,6,4
2025-04-22T04:30:00-00:00,2025-04-22T04:35:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.77182,7,4
2025-04-22T04:35:00-00:00,2025-04-22T04:40:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.76864,8,4
2025-04-22T04:40:00-00:00,2025-04-22T04:45:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.79721,9,4
2025-04-22T04:45:00-00:00,2025-04-22T04:50:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.42764,10,4
2025-04-22T04:50:00-00:00,2025-04-22T04:55:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.43092,11,4
2025-04-22T04:55:00-00:00,2025-04-22T05:00:00-00:00,2025-04-21,22,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.45332,12,4
2025-04-22T05:00:00-00:00,2025-04-22T05:05:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.09611,1,4
2025-04-22T05:05:00-00:00,2025-04-22T05:10:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.09611,2,4
2025-04-22T05:10:00-00:00,2025-04-22T05:15:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-1.09611,3,4
2025-04-22T05:15:00-00:00,2025-04-22T05:20:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.52806,4,4
2025-04-22T05:20:00-00:00,2025-04-22T05:25:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.53586,5,4
2025-04-22T05:25:00-00:00,2025-04-22T05:30:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.51148,6,4
2025-04-22T05:30:00-00:00,2025-04-22T05:35:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.3499,7,4
2025-04-22T05:35:00-00:00,2025-04-22T05:40:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.36862,8,4
2025-04-22T05:40:00-00:00,2025-04-22T05:45:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.37356,9,4
2025-04-22T05:45:00-00:00,2025-04-22T05:50:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.08461,10,4
2025-04-22T05:50:00-00:00,2025-04-22T05:55:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.08388,11,4
2025-04-22T05:55:00-00:00,2025-04-22T06:00:00-00:00,2025-04-21,23,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.08707,12,4
2025-04-22T06:00:00-00:00,2025-04-22T06:05:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.14897,1,4
2025-04-22T06:05:00-00:00,2025-04-22T06:10:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.14808,2,4
2025-04-22T06:10:00-00:00,2025-04-22T06:15:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.14727,3,4
2025-04-22T06:15:00-00:00,2025-04-22T06:20:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.0633,4,4
2025-04-22T06:20:00-00:00,2025-04-22T06:25:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.05736,5,4
2025-04-22T06:25:00-00:00,2025-04-22T06:30:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.05766,6,4
2025-04-22T06:30:00-00:00,2025-04-22T06:35:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.15621,7,4
2025-04-22T06:35:00-00:00,2025-04-22T06:40:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.15769,8,4
2025-04-22T06:40:00-00:00,2025-04-22T06:45:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.16004,9,4
2025-04-22T06:45:00-00:00,2025-04-22T06:50:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.19529,10,4
2025-04-22T06:50:00-00:00,2025-04-22T06:55:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.1971,11,4
2025-04-22T06:55:00-00:00,2025-04-22T07:00:00-00:00,2025-04-21,24,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,MCL,LMP_LOSS_PRC,DLAP_SCE-APND,ALL_APNODES,0,-0.2034,12,4
2025-04-21T07:00:00-00:00,2025-04-21T07:05:00-00:00,2025-04-21,01,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,LMP,LMP_PRC,DLAP_SCE-APND,ALL_APNODES,0,42.0302,1,5
2025-04-21T07:05:00-00:00,2025-04-21T07:10:00-00:00,2025-04-21,01,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,LMP,LMP_PRC,DLAP_SCE-APND,ALL_APNODES,0,39.82565,2,5
2025-04-21T07:10:00-00:00,2025-04-21T07:15:00-00:00,2025-04-21,01,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,LMP,LMP_PRC,DLAP_SCE-APND,ALL_APNODES,0,40.27433,3,5
2025-04-21T07:15:00-00:00,2025-04-21T07:20:00-00:00,2025-04-21,01,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,LMP,LMP_PRC,DLAP_SCE-APND,ALL_APNODES,0,39.30313,4,5
2025-04-21T07:20:00-00:00,2025-04-21T07:25:00-00:00,2025-04-21,01,DLAP_SCE-APND,DLAP_SCE-APND,DLAP_SCE-APND,RTM,LMP,LMP_PRC,DLAP_SCE-APND,ALL_APNODES,0,41.5005,5,5
